primary_mass sec_mass period case donar_star donar_star_index donar_state
15.48816618912482 9.292899713474892 2511.886431509582 2 primary 5 4.0
15.48816618912482 9.292899713474892 3162.2776601683795 4 none 0 nan
15.48816618912482 9.292899713474892 3981.0717055349733 4 none 0 nan
15.48816618912482 9.292899713474892 5011.872336272725 4 none 0 nan
15.48816618912482 9.292899713474892 6309.573444801937 4 none 0 nan
15.48816618912482 9.292899713474892 7943.282347242822 4 none 0 nan
15.48816618912482 9.292899713474892 10000.0 4 none 0 nan
15.848931924611142 9.509359154766685 1.0 0 primary 1 1.0
15.848931924611142 9.509359154766685 1.2589254117941673 0 primary 1 1.0
15.848931924611142 9.509359154766685 1.5848931924611136 0 primary 1 1.0
15.848931924611142 9.509359154766685 1.9952623149688797 0 primary 1 1.0
15.848931924611142 9.509359154766685 2.51188643150958 0 primary 1 1.0
15.848931924611142 9.509359154766685 3.1622776601683795 0 primary 1 1.0
15.848931924611142 9.509359154766685 3.981071705534973 0 primary 1 1.0
15.848931924611142 9.509359154766685 5.011872336272724 0 primary 1 1.0
15.848931924611142 9.509359154766685 6.309573444801933 0 primary 1 1.0
15.848931924611142 9.509359154766685 7.943282347242816 0 primary 1 1.0
15.848931924611142 9.509359154766685 10.0 0 primary 1 1.0
15.848931924611142 9.509359154766685 12.589254117941675 1 primary 1 2.0
15.848931924611142 9.509359154766685 15.848931924611142 1 primary 1 2.0
15.848931924611142 9.509359154766685 19.952623149688797 1 primary 1 2.0
15.848931924611142 9.509359154766685 25.11886431509581 1 primary 1 2.0
15.848931924611142 9.509359154766685 31.622776601683793 1 primary 1 2.0
15.848931924611142 9.509359154766685 39.810717055349734 1 primary 1 2.0
15.848931924611142 9.509359154766685 50.11872336272725 1 primary 1 2.0
15.848931924611142 9.509359154766685 63.09573444801933 1 primary 1 2.0
15.848931924611142 9.509359154766685 79.43282347242817 1 primary 1 2.0
15.848931924611142 9.509359154766685 100.0 1 primary 1 2.0
15.848931924611142 9.509359154766685 125.89254117941675 1 primary 1 2.0
15.848931924611142 9.509359154766685 158.48931924611142 1 primary 1 2.0
15.848931924611142 9.509359154766685 199.52623149688807 1 primary 1 2.0
15.848931924611142 9.509359154766685 251.18864315095823 1 primary 1 2.0
15.848931924611142 9.509359154766685 316.22776601683796 1 primary 1 2.0
15.848931924611142 9.509359154766685 398.1071705534973 1 primary 1 2.0
15.848931924611142 9.509359154766685 501.18723362727246 1 primary 1 2.0
15.848931924611142 9.509359154766685 630.9573444801937 1 primary 1 2.0
15.848931924611142 9.509359154766685 794.3282347242822 1 primary 1 2.0
15.848931924611142 9.509359154766685 1000.0 1 primary 1 2.0
15.848931924611142 9.509359154766685 1258.9254117941675 1 primary 5 2.0
15.848931924611142 9.509359154766685 1584.893192461114 1 primary 5 2.0
15.848931924611142 9.509359154766685 1995.262314968881 1 primary 5 2.0
15.848931924611142 9.509359154766685 2511.886431509582 1 primary 5 2.0
15.848931924611142 9.509359154766685 3162.2776601683795 4 none 0 nan
15.848931924611142 9.509359154766685 3981.0717055349733 4 none 0 nan
15.848931924611142 9.509359154766685 5011.872336272725 4 none 0 nan
15.848931924611142 9.509359154766685 6309.573444801937 4 none 0 nan
15.848931924611142 9.509359154766685 7943.282347242822 4 none 0 nan
15.848931924611142 9.509359154766685 10000.0 4 none 0 nan
16.21810097358931 9.730860584153584 1.0 0 primary 1 1.0
16.21810097358931 9.730860584153584 1.2589254117941673 0 primary 1 1.0
16.21810097358931 9.730860584153584 1.5848931924611136 0 primary 1 1.0
16.21810097358931 9.730860584153584 1.9952623149688797 0 primary 1 1.0
16.21810097358931 9.730860584153584 2.51188643150958 0 primary 1 1.0
16.21810097358931 9.730860584153584 3.1622776601683795 0 primary 1 1.0
16.21810097358931 9.730860584153584 3.981071705534973 0 primary 1 1.0
16.21810097358931 9.730860584153584 5.011872336272724 0 primary 1 1.0
16.21810097358931 9.730860584153584 6.309573444801933 0 primary 1 1.0
16.21810097358931 9.730860584153584 7.943282347242816 0 primary 1 1.0
16.21810097358931 9.730860584153584 10.0 0 primary 1 1.0
16.21810097358931 9.730860584153584 12.589254117941675 1 primary 1 2.0
16.21810097358931 9.730860584153584 15.848931924611142 1 primary 1 2.0
16.21810097358931 9.730860584153584 19.952623149688797 1 primary 1 2.0
16.21810097358931 9.730860584153584 25.11886431509581 1 primary 1 2.0
16.21810097358931 9.730860584153584 31.622776601683793 1 primary 1 2.0
16.21810097358931 9.730860584153584 39.810717055349734 1 primary 1 2.0
16.21810097358931 9.730860584153584 50.11872336272725 1 primary 1 2.0
16.21810097358931 9.730860584153584 63.09573444801933 1 primary 1 2.0
16.21810097358931 9.730860584153584 79.43282347242817 1 primary 1 2.0
16.21810097358931 9.730860584153584 100.0 1 primary 1 2.0
16.21810097358931 9.730860584153584 125.89254117941675 1 primary 1 2.0
16.21810097358931 9.730860584153584 158.48931924611142 1 primary 1 2.0
16.21810097358931 9.730860584153584 199.52623149688807 1 primary 1 2.0
16.21810097358931 9.730860584153584 251.18864315095823 1 primary 1 2.0
16.21810097358931 9.730860584153584 316.22776601683796 1 primary 1 2.0
16.21810097358931 9.730860584153584 398.1071705534973 1 primary 1 2.0
16.21810097358931 9.730860584153584 501.18723362727246 1 primary 1 2.0
16.21810097358931 9.730860584153584 630.9573444801937 1 primary 1 2.0
16.21810097358931 9.730860584153584 794.3282347242822 1 primary 1 2.0
16.21810097358931 9.730860584153584 1000.0 1 primary 1 2.0
16.21810097358931 9.730860584153584 1258.9254117941675 1 primary 5 2.0
16.21810097358931 9.730860584153584 1584.893192461114 1 primary 5 2.0
16.21810097358931 9.730860584153584 1995.262314968881 1 primary 5 2.0
16.21810097358931 9.730860584153584 2511.886431509582 1 primary 5 2.0
16.21810097358931 9.730860584153584 3162.2776601683795 4 none 0 nan
16.21810097358931 9.730860584153584 3981.0717055349733 4 none 0 nan
16.21810097358931 9.730860584153584 5011.872336272725 4 none 0 nan
16.21810097358931 9.730860584153584 6309.573444801937 4 none 0 nan
16.21810097358931 9.730860584153584 7943.282347242822 4 none 0 nan
16.21810097358931 9.730860584153584 10000.0 4 none 0 nan
16.595869074375614 9.957521444625367 1.0 0 primary 1 1.0
16.595869074375614 9.957521444625367 1.2589254117941673 0 primary 1 1.0
16.595869074375614 9.957521444625367 1.5848931924611136 0 primary 1 1.0
16.595869074375614 9.957521444625367 1.9952623149688797 0 primary 1 1.0
16.595869074375614 9.957521444625367 2.51188643150958 0 primary 1 1.0
16.595869074375614 9.957521444625367 3.1622776601683795 0 primary 1 1.0
16.595869074375614 9.957521444625367 3.981071705534973 0 primary 1 1.0
16.595869074375614 9.957521444625367 5.011872336272724 0 primary 1 1.0
16.595869074375614 9.957521444625367 6.309573444801933 0 primary 1 1.0
16.595869074375614 9.957521444625367 7.943282347242816 0 primary 1 1.0
16.595869074375614 9.957521444625367 10.0 0 primary 1 1.0
16.595869074375614 9.957521444625367 12.589254117941675 1 primary 1 2.0
16.595869074375614 9.957521444625367 15.848931924611142 1 primary 1 2.0
16.595869074375614 9.957521444625367 19.952623149688797 1 primary 1 2.0
16.595869074375614 9.957521444625367 25.11886431509581 1 primary 1 2.0
16.595869074375614 9.957521444625367 31.622776601683793 1 primary 1 2.0
16.595869074375614 9.957521444625367 39.810717055349734 1 primary 1 2.0
16.595869074375614 9.957521444625367 50.11872336272725 1 primary 1 2.0
16.595869074375614 9.957521444625367 63.09573444801933 1 primary 1 2.0
16.595869074375614 9.957521444625367 79.43282347242817 1 primary 1 2.0
16.595869074375614 9.957521444625367 100.0 1 primary 1 2.0
16.595869074375614 9.957521444625367 125.89254117941675 1 primary 1 2.0
16.595869074375614 9.957521444625367 158.48931924611142 1 primary 1 2.0
16.595869074375614 9.957521444625367 199.52623149688807 1 primary 1 2.0
16.595869074375614 9.957521444625367 251.18864315095823 1 primary 1 2.0
16.595869074375614 9.957521444625367 316.22776601683796 1 primary 1 2.0
16.595869074375614 9.957521444625367 398.1071705534973 1 primary 1 2.0
16.595869074375614 9.957521444625367 501.18723362727246 1 primary 1 2.0
16.595869074375614 9.957521444625367 630.9573444801937 1 primary 1 2.0
16.595869074375614 9.957521444625367 794.3282347242822 1 primary 1 2.0
16.595869074375614 9.957521444625367 1000.0 1 primary 1 2.0
16.595869074375614 9.957521444625367 1258.9254117941675 1 primary 5 2.0
16.595869074375614 9.957521444625367 1584.893192461114 1 primary 5 2.0
16.595869074375614 9.957521444625367 1995.262314968881 1 primary 5 2.0
16.595869074375614 9.957521444625367 2511.886431509582 1 primary 5 2.0
16.595869074375614 9.957521444625367 3162.2776601683795 4 none 0 nan
16.595869074375614 9.957521444625367 3981.0717055349733 4 none 0 nan
16.595869074375614 9.957521444625367 5011.872336272725 4 none 0 nan
16.595869074375614 9.957521444625367 6309.573444801937 4 none 0 nan
16.595869074375614 9.957521444625367 7943.282347242822 4 none 0 nan
16.595869074375614 9.957521444625367 10000.0 4 none 0 nan
16.98243652461745 10.18946191477047 1.0 0 primary 1 1.0
16.98243652461745 10.18946191477047 1.2589254117941673 0 primary 1 1.0
16.98243652461745 10.18946191477047 1.5848931924611136 0 primary 1 1.0
16.98243652461745 10.18946191477047 1.9952623149688797 0 primary 1 1.0
16.98243652461745 10.18946191477047 2.51188643150958 0 primary 1 1.0
16.98243652461745 10.18946191477047 3.1622776601683795 0 primary 1 1.0
16.98243652461745 10.18946191477047 3.981071705534973 0 primary 1 1.0
16.98243652461745 10.18946191477047 5.011872336272724 0 primary 1 1.0
16.98243652461745 10.18946191477047 6.309573444801933 0 primary 1 1.0
16.98243652461745 10.18946191477047 7.943282347242816 0 primary 1 1.0
16.98243652461745 10.18946191477047 10.0 0 primary 1 1.0
16.98243652461745 10.18946191477047 12.589254117941675 1 primary 1 2.0
16.98243652461745 10.18946191477047 15.848931924611142 1 primary 1 2.0
16.98243652461745 10.18946191477047 19.952623149688797 1 primary 1 2.0
16.98243652461745 10.18946191477047 25.11886431509581 1 primary 1 2.0
16.98243652461745 10.18946191477047 31.622776601683793 1 primary 1 2.0
16.98243652461745 10.18946191477047 39.810717055349734 1 primary 1 2.0
16.98243652461745 10.18946191477047 50.11872336272725 1 primary 1 2.0
16.98243652461745 10.18946191477047 63.09573444801933 1 primary 1 2.0
16.98243652461745 10.18946191477047 79.43282347242817 1 primary 1 2.0
16.98243652461745 10.18946191477047 100.0 1 primary 1 2.0
16.98243652461745 10.18946191477047 125.89254117941675 1 primary 1 2.0
16.98243652461745 10.18946191477047 158.48931924611142 1 primary 1 2.0
16.98243652461745 10.18946191477047 199.52623149688807 1 primary 1 2.0
16.98243652461745 10.18946191477047 251.18864315095823 1 primary 1 2.0
16.98243652461745 10.18946191477047 316.22776601683796 1 primary 1 2.0
16.98243652461745 10.18946191477047 398.1071705534973 1 primary 1 2.0
16.98243652461745 10.18946191477047 501.18723362727246 1 primary 1 2.0
16.98243652461745 10.18946191477047 630.9573444801937 1 primary 1 2.0
16.98243652461745 10.18946191477047 794.3282347242822 1 primary 1 2.0
16.98243652461745 10.18946191477047 1000.0 1 primary 1 2.0
16.98243652461745 10.18946191477047 1258.9254117941675 1 primary 1 2.0
16.98243652461745 10.18946191477047 1584.893192461114 1 primary 5 2.0
16.98243652461745 10.18946191477047 1995.262314968881 1 primary 5 2.0
16.98243652461745 10.18946191477047 2511.886431509582 1 primary 5 2.0
16.98243652461745 10.18946191477047 3162.2776601683795 4 none 0 nan
16.98243652461745 10.18946191477047 3981.0717055349733 4 none 0 nan
16.98243652461745 10.18946191477047 5011.872336272725 4 none 0 nan
16.98243652461745 10.18946191477047 6309.573444801937 4 none 0 nan
16.98243652461745 10.18946191477047 7943.282347242822 4 none 0 nan
16.98243652461745 10.18946191477047 10000.0 4 none 0 nan
17.378008287493763 10.426804972496258 1.0 0 primary 1 1.0
17.378008287493763 10.426804972496258 1.2589254117941673 0 primary 1 1.0
17.378008287493763 10.426804972496258 1.5848931924611136 0 primary 1 1.0
17.378008287493763 10.426804972496258 1.9952623149688797 0 primary 1 1.0
17.378008287493763 10.426804972496258 2.51188643150958 0 primary 1 1.0
17.378008287493763 10.426804972496258 3.1622776601683795 0 primary 1 1.0
17.378008287493763 10.426804972496258 3.981071705534973 0 primary 1 1.0
17.378008287493763 10.426804972496258 5.011872336272724 0 primary 1 1.0
17.378008287493763 10.426804972496258 6.309573444801933 0 primary 1 1.0
17.378008287493763 10.426804972496258 7.943282347242816 0 primary 1 1.0
17.378008287493763 10.426804972496258 10.0 0 primary 1 1.0
17.378008287493763 10.426804972496258 12.589254117941675 1 primary 1 2.0
17.378008287493763 10.426804972496258 15.848931924611142 1 primary 1 2.0
17.378008287493763 10.426804972496258 19.952623149688797 1 primary 1 2.0
17.378008287493763 10.426804972496258 25.11886431509581 1 primary 1 2.0
17.378008287493763 10.426804972496258 31.622776601683793 1 primary 1 2.0
17.378008287493763 10.426804972496258 39.810717055349734 1 primary 1 2.0
17.378008287493763 10.426804972496258 50.11872336272725 1 primary 1 2.0
17.378008287493763 10.426804972496258 63.09573444801933 1 primary 1 2.0
17.378008287493763 10.426804972496258 79.43282347242817 1 primary 1 2.0
17.378008287493763 10.426804972496258 100.0 1 primary 1 2.0
17.378008287493763 10.426804972496258 125.89254117941675 1 primary 1 2.0
17.378008287493763 10.426804972496258 158.48931924611142 1 primary 1 2.0
17.378008287493763 10.426804972496258 199.52623149688807 1 primary 1 2.0
17.378008287493763 10.426804972496258 251.18864315095823 1 primary 1 2.0
17.378008287493763 10.426804972496258 316.22776601683796 1 primary 1 2.0
17.378008287493763 10.426804972496258 398.1071705534973 1 primary 1 2.0
17.378008287493763 10.426804972496258 501.18723362727246 1 primary 1 2.0
17.378008287493763 10.426804972496258 630.9573444801937 1 primary 1 2.0
17.378008287493763 10.426804972496258 794.3282347242822 1 primary 1 2.0
17.378008287493763 10.426804972496258 1000.0 1 primary 1 2.0
17.378008287493763 10.426804972496258 1258.9254117941675 1 primary 1 2.0
17.378008287493763 10.426804972496258 1584.893192461114 1 primary 5 2.0
17.378008287493763 10.426804972496258 1995.262314968881 1 primary 5 2.0
17.378008287493763 10.426804972496258 2511.886431509582 1 primary 5 2.0
17.378008287493763 10.426804972496258 3162.2776601683795 4 none 0 nan
17.378008287493763 10.426804972496258 3981.0717055349733 4 none 0 nan
17.378008287493763 10.426804972496258 5011.872336272725 4 none 0 nan
17.378008287493763 10.426804972496258 6309.573444801937 4 none 0 nan
17.378008287493763 10.426804972496258 7943.282347242822 4 none 0 nan
17.378008287493763 10.426804972496258 10000.0 4 none 0 nan
17.782794100389236 10.669676460233541 1.0 0 primary 1 1.0
17.782794100389236 10.669676460233541 1.2589254117941673 0 primary 1 1.0
17.782794100389236 10.669676460233541 1.5848931924611136 0 primary 1 1.0
17.782794100389236 10.669676460233541 1.9952623149688797 0 primary 1 1.0
17.782794100389236 10.669676460233541 2.51188643150958 0 primary 1 1.0
17.782794100389236 10.669676460233541 3.1622776601683795 0 primary 1 1.0
17.782794100389236 10.669676460233541 3.981071705534973 0 primary 1 1.0
17.782794100389236 10.669676460233541 5.011872336272724 0 primary 1 1.0
17.782794100389236 10.669676460233541 6.309573444801933 0 primary 1 1.0
17.782794100389236 10.669676460233541 7.943282347242816 0 primary 1 1.0
17.782794100389236 10.669676460233541 10.0 0 primary 1 1.0
17.782794100389236 10.669676460233541 12.589254117941675 1 primary 1 2.0
17.782794100389236 10.669676460233541 15.848931924611142 1 primary 1 2.0
17.782794100389236 10.669676460233541 19.952623149688797 1 primary 1 2.0
17.782794100389236 10.669676460233541 25.11886431509581 1 primary 1 2.0
17.782794100389236 10.669676460233541 31.622776601683793 1 primary 1 2.0
17.782794100389236 10.669676460233541 39.810717055349734 1 primary 1 2.0
17.782794100389236 10.669676460233541 50.11872336272725 1 primary 1 2.0
17.782794100389236 10.669676460233541 63.09573444801933 1 primary 1 2.0
17.782794100389236 10.669676460233541 79.43282347242817 1 primary 1 2.0
17.782794100389236 10.669676460233541 100.0 1 primary 1 2.0
17.782794100389236 10.669676460233541 125.89254117941675 1 primary 1 2.0
17.782794100389236 10.669676460233541 158.48931924611142 1 primary 1 2.0
17.782794100389236 10.669676460233541 199.52623149688807 1 primary 1 2.0
17.782794100389236 10.669676460233541 251.18864315095823 1 primary 1 2.0
17.782794100389236 10.669676460233541 316.22776601683796 1 primary 1 2.0
17.782794100389236 10.669676460233541 398.1071705534973 1 primary 1 2.0
17.782794100389236 10.669676460233541 501.18723362727246 1 primary 1 2.0
17.782794100389236 10.669676460233541 630.9573444801937 1 primary 1 2.0
17.782794100389236 10.669676460233541 794.3282347242822 1 primary 1 2.0
17.782794100389236 10.669676460233541 1000.0 1 primary 1 2.0
17.782794100389236 10.669676460233541 1258.9254117941675 1 primary 1 2.0
17.782794100389236 10.669676460233541 1584.893192461114 1 primary 5 2.0
17.782794100389236 10.669676460233541 1995.262314968881 1 primary 5 2.0
17.782794100389236 10.669676460233541 2511.886431509582 1 primary 5 2.0
17.782794100389236 10.669676460233541 3162.2776601683795 4 none 0 nan
17.782794100389236 10.669676460233541 3981.0717055349733 4 none 0 nan
17.782794100389236 10.669676460233541 5011.872336272725 4 none 0 nan
17.782794100389236 10.669676460233541 6309.573444801937 4 none 0 nan
17.782794100389236 10.669676460233541 7943.282347242822 4 none 0 nan
17.782794100389236 10.669676460233541 10000.0 4 none 0 nan
18.197008586099845 10.918205151659906 1.0 0 primary 1 1.0
18.197008586099845 10.918205151659906 1.2589254117941673 0 primary 1 1.0
18.197008586099845 10.918205151659906 1.5848931924611136 0 primary 1 1.0
18.197008586099845 10.918205151659906 1.9952623149688797 0 primary 1 1.0
18.197008586099845 10.918205151659906 2.51188643150958 0 primary 1 1.0
18.197008586099845 10.918205151659906 3.1622776601683795 0 primary 1 1.0
18.197008586099845 10.918205151659906 3.981071705534973 0 primary 1 1.0
18.197008586099845 10.918205151659906 5.011872336272724 0 primary 1 1.0
18.197008586099845 10.918205151659906 6.309573444801933 0 primary 1 1.0
18.197008586099845 10.918205151659906 7.943282347242816 0 primary 1 1.0
18.197008586099845 10.918205151659906 10.0 0 primary 1 1.0
18.197008586099845 10.918205151659906 12.589254117941675 1 primary 1 2.0
18.197008586099845 10.918205151659906 15.848931924611142 1 primary 1 2.0
18.197008586099845 10.918205151659906 19.952623149688797 1 primary 1 2.0
18.197008586099845 10.918205151659906 25.11886431509581 1 primary 1 2.0
18.197008586099845 10.918205151659906 31.622776601683793 1 primary 1 2.0
18.197008586099845 10.918205151659906 39.810717055349734 1 primary 1 2.0
18.197008586099845 10.918205151659906 50.11872336272725 1 primary 1 2.0
18.197008586099845 10.918205151659906 63.09573444801933 1 primary 1 2.0
18.197008586099845 10.918205151659906 79.43282347242817 1 primary 1 2.0
18.197008586099845 10.918205151659906 100.0 1 primary 1 2.0
18.197008586099845 10.918205151659906 125.89254117941675 1 primary 1 2.0
18.197008586099845 10.918205151659906 158.48931924611142 1 primary 1 2.0
18.197008586099845 10.918205151659906 199.52623149688807 1 primary 1 2.0
18.197008586099845 10.918205151659906 251.18864315095823 1 primary 1 2.0
18.197008586099845 10.918205151659906 316.22776601683796 1 primary 1 2.0
18.197008586099845 10.918205151659906 398.1071705534973 1 primary 1 2.0
18.197008586099845 10.918205151659906 501.18723362727246 1 primary 1 2.0
18.197008586099845 10.918205151659906 630.9573444801937 1 primary 1 2.0
18.197008586099845 10.918205151659906 794.3282347242822 1 primary 1 2.0
18.197008586099845 10.918205151659906 1000.0 1 primary 1 2.0
18.197008586099845 10.918205151659906 1258.9254117941675 1 primary 1 2.0
18.197008586099845 10.918205151659906 1584.893192461114 1 primary 5 2.0
18.197008586099845 10.918205151659906 1995.262314968881 1 primary 5 2.0
18.197008586099845 10.918205151659906 2511.886431509582 1 primary 5 2.0
18.197008586099845 10.918205151659906 3162.2776601683795 4 none 0 nan
18.197008586099845 10.918205151659906 3981.0717055349733 4 none 0 nan
18.197008586099845 10.918205151659906 5011.872336272725 4 none 0 nan
18.197008586099845 10.918205151659906 6309.573444801937 4 none 0 nan
18.197008586099845 10.918205151659906 7943.282347242822 4 none 0 nan
18.197008586099845 10.918205151659906 10000.0 4 none 0 nan
18.620871366628684 11.17252281997721 1.0 0 primary 1 1.0
18.620871366628684 11.17252281997721 1.2589254117941673 0 primary 1 1.0
18.620871366628684 11.17252281997721 1.5848931924611136 0 primary 1 1.0
18.620871366628684 11.17252281997721 1.9952623149688797 0 primary 1 1.0
18.620871366628684 11.17252281997721 2.51188643150958 0 primary 1 1.0
18.620871366628684 11.17252281997721 3.1622776601683795 0 primary 1 1.0
18.620871366628684 11.17252281997721 3.981071705534973 0 primary 1 1.0
18.620871366628684 11.17252281997721 5.011872336272724 0 primary 1 1.0
18.620871366628684 11.17252281997721 6.309573444801933 0 primary 1 1.0
18.620871366628684 11.17252281997721 7.943282347242816 0 primary 1 1.0
18.620871366628684 11.17252281997721 10.0 0 primary 1 1.0
18.620871366628684 11.17252281997721 12.589254117941675 1 primary 1 2.0
18.620871366628684 11.17252281997721 15.848931924611142 1 primary 1 2.0
18.620871366628684 11.17252281997721 19.952623149688797 1 primary 1 2.0
18.620871366628684 11.17252281997721 25.11886431509581 1 primary 1 2.0
18.620871366628684 11.17252281997721 31.622776601683793 1 primary 1 2.0
18.620871366628684 11.17252281997721 39.810717055349734 1 primary 1 2.0
18.620871366628684 11.17252281997721 50.11872336272725 1 primary 1 2.0
18.620871366628684 11.17252281997721 63.09573444801933 1 primary 1 2.0
18.620871366628684 11.17252281997721 79.43282347242817 1 primary 1 2.0
18.620871366628684 11.17252281997721 100.0 1 primary 1 2.0
18.620871366628684 11.17252281997721 125.89254117941675 1 primary 1 2.0
18.620871366628684 11.17252281997721 158.48931924611142 1 primary 1 2.0
18.620871366628684 11.17252281997721 199.52623149688807 1 primary 1 2.0
18.620871366628684 11.17252281997721 251.18864315095823 1 primary 1 2.0
18.620871366628684 11.17252281997721 316.22776601683796 1 primary 1 2.0
18.620871366628684 11.17252281997721 398.1071705534973 1 primary 1 2.0
18.620871366628684 11.17252281997721 501.18723362727246 1 primary 1 2.0
18.620871366628684 11.17252281997721 630.9573444801937 1 primary 1 2.0
18.620871366628684 11.17252281997721 794.3282347242822 1 primary 1 2.0
18.620871366628684 11.17252281997721 1000.0 1 primary 1 2.0
18.620871366628684 11.17252281997721 1258.9254117941675 1 primary 1 2.0
18.620871366628684 11.17252281997721 1584.893192461114 1 primary 1 2.0
18.620871366628684 11.17252281997721 1995.262314968881 1 primary 5 2.0
18.620871366628684 11.17252281997721 2511.886431509582 1 primary 5 2.0
18.620871366628684 11.17252281997721 3162.2776601683795 4 none 0 nan
18.620871366628684 11.17252281997721 3981.0717055349733 4 none 0 nan
18.620871366628684 11.17252281997721 5011.872336272725 4 none 0 nan
18.620871366628684 11.17252281997721 6309.573444801937 4 none 0 nan
18.620871366628684 11.17252281997721 7943.282347242822 4 none 0 nan
18.620871366628684 11.17252281997721 10000.0 4 none 0 nan
19.054607179632484 11.43276430777949 1.0 0 primary 1 1.0
19.054607179632484 11.43276430777949 1.2589254117941673 0 primary 1 1.0
19.054607179632484 11.43276430777949 1.5848931924611136 0 primary 1 1.0
19.054607179632484 11.43276430777949 1.9952623149688797 0 primary 1 1.0
19.054607179632484 11.43276430777949 2.51188643150958 0 primary 1 1.0
19.054607179632484 11.43276430777949 3.1622776601683795 0 primary 1 1.0
19.054607179632484 11.43276430777949 3.981071705534973 0 primary 1 1.0
19.054607179632484 11.43276430777949 5.011872336272724 0 primary 1 1.0
19.054607179632484 11.43276430777949 6.309573444801933 0 primary 1 1.0
19.054607179632484 11.43276430777949 7.943282347242816 0 primary 1 1.0
19.054607179632484 11.43276430777949 10.0 0 primary 1 1.0
19.054607179632484 11.43276430777949 12.589254117941675 0 primary 1 1.0
19.054607179632484 11.43276430777949 15.848931924611142 1 primary 1 2.0
19.054607179632484 11.43276430777949 19.952623149688797 1 primary 1 2.0
19.054607179632484 11.43276430777949 25.11886431509581 1 primary 1 2.0
19.054607179632484 11.43276430777949 31.622776601683793 1 primary 1 2.0
19.054607179632484 11.43276430777949 39.810717055349734 1 primary 1 2.0
19.054607179632484 11.43276430777949 50.11872336272725 1 primary 1 2.0
19.054607179632484 11.43276430777949 63.09573444801933 1 primary 1 2.0
19.054607179632484 11.43276430777949 79.43282347242817 1 primary 1 2.0
19.054607179632484 11.43276430777949 100.0 1 primary 1 2.0
19.054607179632484 11.43276430777949 125.89254117941675 1 primary 1 2.0
19.054607179632484 11.43276430777949 158.48931924611142 1 primary 1 2.0
19.054607179632484 11.43276430777949 199.52623149688807 1 primary 1 2.0
19.054607179632484 11.43276430777949 251.18864315095823 1 primary 1 2.0
19.054607179632484 11.43276430777949 316.22776601683796 1 primary 1 2.0
19.054607179632484 11.43276430777949 398.1071705534973 1 primary 1 2.0
19.054607179632484 11.43276430777949 501.18723362727246 1 primary 1 2.0
19.054607179632484 11.43276430777949 630.9573444801937 1 primary 1 2.0
19.054607179632484 11.43276430777949 794.3282347242822 1 primary 1 2.0
19.054607179632484 11.43276430777949 1000.0 1 primary 1 2.0
19.054607179632484 11.43276430777949 1258.9254117941675 1 primary 1 2.0
19.054607179632484 11.43276430777949 1584.893192461114 1 primary 1 2.0
19.054607179632484 11.43276430777949 1995.262314968881 1 primary 5 2.0
19.054607179632484 11.43276430777949 2511.886431509582 1 primary 5 2.0
19.054607179632484 11.43276430777949 3162.2776601683795 4 none 0 nan
19.054607179632484 11.43276430777949 3981.0717055349733 4 none 0 nan
19.054607179632484 11.43276430777949 5011.872336272725 4 none 0 nan
19.054607179632484 11.43276430777949 6309.573444801937 4 none 0 nan
19.054607179632484 11.43276430777949 7943.282347242822 4 none 0 nan
19.054607179632484 11.43276430777949 10000.0 4 none 0 nan
19.498445997580465 11.699067598548279 1.0 0 primary 1 1.0
19.498445997580465 11.699067598548279 1.2589254117941673 0 primary 1 1.0
19.498445997580465 11.699067598548279 1.5848931924611136 0 primary 1 1.0
19.498445997580465 11.699067598548279 1.9952623149688797 0 primary 1 1.0
19.498445997580465 11.699067598548279 2.51188643150958 0 primary 1 1.0
19.498445997580465 11.699067598548279 3.1622776601683795 0 primary 1 1.0
19.498445997580465 11.699067598548279 3.981071705534973 0 primary 1 1.0
19.498445997580465 11.699067598548279 5.011872336272724 0 primary 1 1.0
19.498445997580465 11.699067598548279 6.309573444801933 0 primary 1 1.0
19.498445997580465 11.699067598548279 7.943282347242816 0 primary 1 1.0
19.498445997580465 11.699067598548279 10.0 0 primary 1 1.0
19.498445997580465 11.699067598548279 12.589254117941675 0 primary 1 1.0
19.498445997580465 11.699067598548279 15.848931924611142 1 primary 1 2.0
19.498445997580465 11.699067598548279 19.952623149688797 1 primary 1 2.0
19.498445997580465 11.699067598548279 25.11886431509581 1 primary 1 2.0
19.498445997580465 11.699067598548279 31.622776601683793 1 primary 1 2.0
19.498445997580465 11.699067598548279 39.810717055349734 1 primary 1 2.0
19.498445997580465 11.699067598548279 50.11872336272725 1 primary 1 2.0
19.498445997580465 11.699067598548279 63.09573444801933 1 primary 1 2.0
19.498445997580465 11.699067598548279 79.43282347242817 1 primary 1 2.0
19.498445997580465 11.699067598548279 100.0 1 primary 1 2.0
19.498445997580465 11.699067598548279 125.89254117941675 1 primary 1 2.0
19.498445997580465 11.699067598548279 158.48931924611142 1 primary 1 2.0
19.498445997580465 11.699067598548279 199.52623149688807 1 primary 1 2.0
19.498445997580465 11.699067598548279 251.18864315095823 1 primary 1 2.0
19.498445997580465 11.699067598548279 316.22776601683796 1 primary 1 2.0
19.498445997580465 11.699067598548279 398.1071705534973 1 primary 1 2.0
19.498445997580465 11.699067598548279 501.18723362727246 1 primary 1 2.0
19.498445997580465 11.699067598548279 630.9573444801937 1 primary 1 2.0
