primary_mass period case donar_state
20.892961308540407 3981.071705534973 4 
20.892961308540407 5011.872336272725 4 
20.892961308540407 6309.573444801937 4 
20.892961308540407 7943.282347242822 4 
21.37962089502233 1.0 0 1.0
21.37962089502233 1.2589254117941673 0 1.0
21.37962089502233 1.5848931924611136 0 1.0
21.37962089502233 1.99526231496888 0 1.0
21.37962089502233 2.51188643150958 0 1.0
21.37962089502233 3.1622776601683795 0 1.0
21.37962089502233 3.981071705534973 0 1.0
21.37962089502233 5.011872336272724 0 1.0
21.37962089502233 6.309573444801933 0 1.0
21.37962089502233 7.943282347242816 0 1.0
21.37962089502233 10.0 0 1.0
21.37962089502233 12.589254117941676 0 1.0
21.37962089502233 15.848931924611142 0 1.0
21.37962089502233 19.9526231496888 0 1.0
21.37962089502233 25.11886431509581 0 1.0
21.37962089502233 31.622776601683796 0 1.0
21.37962089502233 39.81071705534973 0 1.0
21.37962089502233 50.11872336272725 0 1.0
21.37962089502233 63.09573444801933 1 2.0
21.37962089502233 79.43282347242817 1 2.0
21.37962089502233 100.0 1 2.0
21.37962089502233 125.89254117941675 1 2.0
21.37962089502233 158.48931924611142 1 2.0
21.37962089502233 199.52623149688807 1 2.0
21.37962089502233 251.18864315095823 1 2.0
21.37962089502233 316.227766016838 1 2.0
21.37962089502233 398.1071705534973 1 2.0
21.37962089502233 501.18723362727246 1 2.0
21.37962089502233 630.9573444801937 1 2.0
21.37962089502233 794.3282347242822 1 2.0
21.37962089502233 1000.0 1 2.0
21.37962089502233 1258.9254117941675 1 2.0
21.37962089502233 1584.893192461114 1 2.0
21.37962089502233 1995.262314968881 1 2.0
21.37962089502233 2511.886431509582 4 
21.37962089502233 3162.2776601683795 4 
21.37962089502233 3981.071705534973 4 
21.37962089502233 5011.872336272725 4 
21.37962089502233 6309.573444801937 4 
21.37962089502233 7943.282347242822 4 
21.87761623949554 1.0 0 1.0
21.87761623949554 1.2589254117941673 0 1.0
21.87761623949554 1.5848931924611136 0 1.0
21.87761623949554 1.99526231496888 0 1.0
21.87761623949554 2.51188643150958 0 1.0
21.87761623949554 3.1622776601683795 0 1.0
21.87761623949554 3.981071705534973 0 1.0
21.87761623949554 5.011872336272724 0 1.0
21.87761623949554 6.309573444801933 0 1.0
21.87761623949554 7.943282347242816 0 1.0
21.87761623949554 10.0 0 1.0
21.87761623949554 12.589254117941676 0 1.0
21.87761623949554 15.848931924611142 0 1.0
21.87761623949554 19.9526231496888 0 1.0
21.87761623949554 25.11886431509581 0 1.0
21.87761623949554 31.622776601683796 0 1.0
21.87761623949554 39.81071705534973 0 1.0
21.87761623949554 50.11872336272725 0 1.0
21.87761623949554 63.09573444801933 0 1.0
21.87761623949554 79.43282347242817 1 2.0
21.87761623949554 100.0 1 2.0
21.87761623949554 125.89254117941675 1 2.0
21.87761623949554 158.48931924611142 1 2.0
21.87761623949554 199.52623149688807 1 2.0
21.87761623949554 251.18864315095823 1 2.0
21.87761623949554 316.227766016838 1 2.0
21.87761623949554 398.1071705534973 1 2.0
21.87761623949554 501.18723362727246 1 2.0
21.87761623949554 630.9573444801937 1 2.0
21.87761623949554 794.3282347242822 1 2.0
21.87761623949554 1000.0 1 2.0
21.87761623949554 1258.9254117941675 1 2.0
21.87761623949554 1584.893192461114 1 2.0
21.87761623949554 1995.262314968881 2 4.0
21.87761623949554 2511.886431509582 4 
21.87761623949554 3162.2776601683795 4 
21.87761623949554 3981.071705534973 4 
21.87761623949554 5011.872336272725 4 
21.87761623949554 6309.573444801937 4 
21.87761623949554 7943.282347242822 4 
22.38721138568341 1.0 0 1.0
22.38721138568341 1.2589254117941673 0 1.0
22.38721138568341 1.5848931924611136 0 1.0
22.38721138568341 1.99526231496888 0 1.0
22.38721138568341 2.51188643150958 0 1.0
22.38721138568341 3.1622776601683795 0 1.0
22.38721138568341 3.981071705534973 0 1.0
22.38721138568341 5.011872336272724 0 1.0
22.38721138568341 6.309573444801933 0 1.0
22.38721138568341 7.943282347242816 0 1.0
22.38721138568341 10.0 0 1.0
22.38721138568341 12.589254117941676 0 1.0
22.38721138568341 15.848931924611142 0 1.0
22.38721138568341 19.9526231496888 0 1.0
22.38721138568341 25.11886431509581 0 1.0
22.38721138568341 31.622776601683796 0 1.0
22.38721138568341 39.81071705534973 0 1.0
22.38721138568341 50.11872336272725 0 1.0
22.38721138568341 63.09573444801933 0 1.0
22.38721138568341 79.43282347242817 1 2.0
22.38721138568341 100.0 1 2.0
22.38721138568341 125.89254117941675 1 2.0
22.38721138568341 158.48931924611142 1 2.0
22.38721138568341 199.52623149688807 1 2.0
22.38721138568341 251.18864315095823 1 2.0
22.38721138568341 316.227766016838 1 2.0
22.38721138568341 398.1071705534973 1 2.0
22.38721138568341 501.18723362727246 1 2.0
22.38721138568341 630.9573444801937 1 2.0
22.38721138568341 794.3282347242822 1 2.0
22.38721138568341 1000.0 1 2.0
22.38721138568341 1258.9254117941675 1 2.0
22.38721138568341 1584.893192461114 1 2.0
22.38721138568341 1995.262314968881 4 
22.38721138568341 2511.886431509582 4 
22.38721138568341 3162.2776601683795 4 
22.38721138568341 3981.071705534973 4 
22.38721138568341 5011.872336272725 4 
22.38721138568341 6309.573444801937 4 
22.38721138568341 7943.282347242822 4 
22.90867652767775 1.0 0 1.0
22.90867652767775 1.2589254117941673 0 1.0
22.90867652767775 1.5848931924611136 0 1.0
22.90867652767775 1.99526231496888 0 1.0
22.90867652767775 2.51188643150958 0 1.0
22.90867652767775 3.1622776601683795 0 1.0
22.90867652767775 3.981071705534973 0 1.0
22.90867652767775 5.011872336272724 0 1.0
22.90867652767775 6.309573444801933 0 1.0
22.90867652767775 7.943282347242816 0 1.0
22.90867652767775 10.0 0 1.0
22.90867652767775 12.589254117941676 0 1.0
22.90867652767775 15.848931924611142 0 1.0
22.90867652767775 19.9526231496888 0 1.0
22.90867652767775 25.11886431509581 0 1.0
22.90867652767775 31.622776601683796 0 1.0
22.90867652767775 39.81071705534973 0 1.0
22.90867652767775 50.11872336272725 0 1.0
22.90867652767775 63.09573444801933 0 1.0
22.90867652767775 79.43282347242817 0 1.0
22.90867652767775 100.0 1 2.0
22.90867652767775 125.89254117941675 1 2.0
22.90867652767775 158.48931924611142 1 2.0
22.90867652767775 199.52623149688807 1 2.0
22.90867652767775 251.18864315095823 1 2.0
22.90867652767775 316.227766016838 1 2.0
22.90867652767775 398.1071705534973 1 2.0
22.90867652767775 501.18723362727246 1 2.0
22.90867652767775 630.9573444801937 1 2.0
22.90867652767775 794.3282347242822 1 2.0
22.90867652767775 1000.0 1 2.0
22.90867652767775 1258.9254117941675 1 2.0
22.90867652767775 1584.893192461114 1 2.0
22.90867652767775 1995.262314968881 4 
22.90867652767775 2511.886431509582 4 
22.90867652767775 3162.2776601683795 4 
22.90867652767775 3981.071705534973 4 
22.90867652767775 5011.872336272725 4 
22.90867652767775 6309.573444801937 4 
22.90867652767775 7943.282347242822 4 
23.44228815319924 1.0 0 1.0
23.44228815319924 1.2589254117941673 0 1.0
23.44228815319924 1.5848931924611136 0 1.0
23.44228815319924 1.99526231496888 0 1.0
23.44228815319924 2.51188643150958 0 1.0
23.44228815319924 3.1622776601683795 0 1.0
23.44228815319924 3.981071705534973 0 1.0
23.44228815319924 5.011872336272724 0 1.0
23.44228815319924 6.309573444801933 0 1.0
23.44228815319924 7.943282347242816 0 1.0
23.44228815319924 10.0 0 1.0
23.44228815319924 12.589254117941676 0 1.0
23.44228815319924 15.848931924611142 0 1.0
23.44228815319924 19.9526231496888 0 1.0
23.44228815319924 25.11886431509581 0 1.0
23.44228815319924 31.622776601683796 0 1.0
23.44228815319924 39.81071705534973 0 1.0
23.44228815319924 50.11872336272725 0 1.0
23.44228815319924 63.09573444801933 0 1.0
23.44228815319924 79.43282347242817 0 1.0
23.44228815319924 100.0 0 1.0
23.44228815319924 125.89254117941675 1 2.0
23.44228815319924 158.48931924611142 1 2.0
23.44228815319924 199.52623149688807 1 2.0
23.44228815319924 251.18864315095823 1 2.0
23.44228815319924 316.227766016838 1 2.0
23.44228815319924 398.1071705534973 1 2.0
23.44228815319924 501.18723362727246 1 2.0
23.44228815319924 630.9573444801937 1 2.0
23.44228815319924 794.3282347242822 1 2.0
23.44228815319924 1000.0 1 2.0
23.44228815319924 1258.9254117941675 1 2.0
23.44228815319924 1584.893192461114 1 2.0
23.44228815319924 1995.262314968881 4 
23.44228815319924 2511.886431509582 4 
23.44228815319924 3162.2776601683795 4 
23.44228815319924 3981.071705534973 4 
23.44228815319924 5011.872336272725 4 
23.44228815319924 6309.573444801937 4 
23.44228815319924 7943.282347242822 4 
23.988329190194925 1.0 0 1.0
23.988329190194925 1.2589254117941673 0 1.0
23.988329190194925 1.5848931924611136 0 1.0
23.988329190194925 1.99526231496888 0 1.0
23.988329190194925 2.51188643150958 0 1.0
23.988329190194925 3.1622776601683795 0 1.0
23.988329190194925 3.981071705534973 0 1.0
23.988329190194925 5.011872336272724 0 1.0
23.988329190194925 6.309573444801933 0 1.0
23.988329190194925 7.943282347242816 0 1.0
23.988329190194925 10.0 0 1.0
23.988329190194925 12.589254117941676 0 1.0
23.988329190194925 15.848931924611142 0 1.0
23.988329190194925 19.9526231496888 0 1.0
23.988329190194925 25.11886431509581 0 1.0
23.988329190194925 31.622776601683796 0 1.0
23.988329190194925 39.81071705534973 0 1.0
23.988329190194925 50.11872336272725 0 1.0
23.988329190194925 63.09573444801933 0 1.0
23.988329190194925 79.43282347242817 0 1.0
23.988329190194925 100.0 0 1.0
23.988329190194925 125.89254117941675 1 2.0
23.988329190194925 158.48931924611142 1 2.0
23.988329190194925 199.52623149688807 1 2.0
23.988329190194925 251.18864315095823 1 2.0
23.988329190194925 316.227766016838 1 2.0
23.988329190194925 398.1071705534973 1 2.0
23.988329190194925 501.18723362727246 1 2.0
23.988329190194925 630.9573444801937 1 2.0
23.988329190194925 794.3282347242822 1 2.0
23.988329190194925 1000.0 1 2.0
23.988329190194925 1258.9254117941675 1 2.0
23.988329190194925 1584.893192461114 4 
23.988329190194925 1995.262314968881 4 
23.988329190194925 2511.886431509582 4 
23.988329190194925 3162.2776601683795 4 
23.988329190194925 3981.071705534973 4 
23.988329190194925 5011.872336272725 4 
23.988329190194925 6309.573444801937 4 
23.988329190194925 7943.282347242822 4 
24.547089156850323 1.0 0 1.0
24.547089156850323 1.2589254117941673 0 1.0
24.547089156850323 1.5848931924611136 0 1.0
24.547089156850323 1.99526231496888 0 1.0
24.547089156850323 2.51188643150958 0 1.0
24.547089156850323 3.1622776601683795 0 1.0
24.547089156850323 3.981071705534973 0 1.0
24.547089156850323 5.011872336272724 0 1.0
24.547089156850323 6.309573444801933 0 1.0
24.547089156850323 7.943282347242816 0 1.0
24.547089156850323 10.0 0 1.0
24.547089156850323 12.589254117941676 0 1.0
24.547089156850323 15.848931924611142 0 1.0
24.547089156850323 19.9526231496888 0 1.0
24.547089156850323 25.11886431509581 0 1.0
24.547089156850323 31.622776601683796 0 1.0
24.547089156850323 39.81071705534973 0 1.0
24.547089156850323 50.11872336272725 0 1.0
24.547089156850323 63.09573444801933 0 1.0
24.547089156850323 79.43282347242817 0 1.0
24.547089156850323 100.0 1 2.0
24.547089156850323 125.89254117941675 1 2.0
24.547089156850323 158.48931924611142 1 2.0
24.547089156850323 199.52623149688807 1 2.0
24.547089156850323 251.18864315095823 1 2.0
24.547089156850323 316.227766016838 1 2.0
24.547089156850323 398.1071705534973 1 2.0
24.547089156850323 501.18723362727246 1 2.0
24.547089156850323 630.9573444801937 1 2.0
24.547089156850323 794.3282347242822 1 2.0
24.547089156850323 1000.0 1 2.0
24.547089156850323 1258.9254117941675 1 2.0
24.547089156850323 1584.893192461114 4 
24.547089156850323 1995.262314968881 4 
24.547089156850323 2511.886431509582 4 
24.547089156850323 3162.2776601683795 4 
24.547089156850323 3981.071705534973 4 
24.547089156850323 5011.872336272725 4 
24.547089156850323 6309.573444801937 4 
24.547089156850323 7943.282347242822 4 
25.11886431509582 1.0 0 1.0
25.11886431509582 1.2589254117941673 0 1.0
25.11886431509582 1.5848931924611136 0 1.0
25.11886431509582 1.99526231496888 0 1.0
25.11886431509582 2.51188643150958 0 1.0
25.11886431509582 3.1622776601683795 0 1.0
25.11886431509582 3.981071705534973 0 1.0
25.11886431509582 5.011872336272724 0 1.0
25.11886431509582 6.309573444801933 0 1.0
25.11886431509582 7.943282347242816 0 1.0
25.11886431509582 10.0 0 1.0
25.11886431509582 12.589254117941676 0 1.0
25.11886431509582 15.848931924611142 0 1.0
25.11886431509582 19.9526231496888 0 1.0
25.11886431509582 25.11886431509581 0 1.0
25.11886431509582 31.622776601683796 0 1.0
25.11886431509582 39.81071705534973 0 1.0
25.11886431509582 50.11872336272725 0 1.0
25.11886431509582 63.09573444801933 0 1.0
25.11886431509582 79.43282347242817 0 1.0
25.11886431509582 100.0 1 2.0
25.11886431509582 125.89254117941675 1 2.0
25.11886431509582 158.48931924611142 1 2.0
25.11886431509582 199.52623149688807 1 2.0
25.11886431509582 251.18864315095823 1 2.0
25.11886431509582 316.227766016838 1 2.0
25.11886431509582 398.1071705534973 1 2.0
25.11886431509582 501.18723362727246 1 2.0
25.11886431509582 630.9573444801937 1 2.0
25.11886431509582 794.3282347242822 1 2.0
25.11886431509582 1000.0 1 2.0
25.11886431509582 1258.9254117941675 1 2.0
25.11886431509582 1584.893192461114 4 
25.11886431509582 1995.262314968881 4 
25.11886431509582 2511.886431509582 4 
25.11886431509582 3162.2776601683795 4 
25.11886431509582 3981.071705534973 4 
25.11886431509582 5011.872336272725 4 
25.11886431509582 6309.573444801937 4 
25.11886431509582 7943.282347242822 4 
25.703957827688654 1.0 0 1.0
25.703957827688654 1.2589254117941673 0 1.0
25.703957827688654 1.5848931924611136 0 1.0
25.703957827688654 1.99526231496888 0 1.0
25.703957827688654 2.51188643150958 0 1.0
25.703957827688654 3.1622776601683795 0 1.0
25.703957827688654 3.981071705534973 0 1.0
25.703957827688654 5.011872336272724 0 1.0
25.703957827688654 6.309573444801933 0 1.0
25.703957827688654 7.943282347242816 0 1.0
25.703957827688654 10.0 0 1.0
25.703957827688654 12.589254117941676 0 1.0
25.703957827688654 15.848931924611142 0 1.0
25.703957827688654 19.9526231496888 0 1.0
25.703957827688654 25.11886431509581 0 1.0
25.703957827688654 31.622776601683796 0 1.0
25.703957827688654 39.81071705534973 0 1.0
25.703957827688654 50.11872336272725 0 1.0
25.703957827688654 63.09573444801933 0 1.0
25.703957827688654 79.43282347242817 0 1.0
25.703957827688654 100.0 1 2.0
25.703957827688654 125.89254117941675 1 2.0
25.703957827688654 158.48931924611142 1 2.0
25.703957827688654 199.52623149688807 1 2.0
25.703957827688654 251.18864315095823 1 2.0
25.703957827688654 316.227766016838 1 2.0
25.703957827688654 398.1071705534973 1 2.0
25.703957827688654 501.18723362727246 1 2.0
25.703957827688654 630.9573444801937 1 2.0
25.703957827688654 794.3282347242822 1 2.0
25.703957827688654 1000.0 1 2.0
25.703957827688654 1258.9254117941675 2 4.0
25.703957827688654 1584.893192461114 4 
25.703957827688654 1995.262314968881 4 
25.703957827688654 2511.886431509582 4 
25.703957827688654 3162.2776601683795 4 
25.703957827688654 3981.071705534973 4 
25.703957827688654 5011.872336272725 4 
25.703957827688654 6309.573444801937 4 
25.703957827688654 7943.282347242822 4 
26.30267991895384 1.0 0 1.0
26.30267991895384 1.2589254117941673 0 1.0
26.30267991895384 1.5848931924611136 0 1.0
26.30267991895384 1.99526231496888 0 1.0
26.30267991895384 2.51188643150958 0 1.0
26.30267991895384 3.1622776601683795 0 1.0
26.30267991895384 3.981071705534973 0 1.0
26.30267991895384 5.011872336272724 0 1.0
26.30267991895384 6.309573444801933 0 1.0
26.30267991895384 7.943282347242816 0 1.0
26.30267991895384 10.0 0 1.0
26.30267991895384 12.589254117941676 0 1.0
26.30267991895384 15.848931924611142 0 1.0
26.30267991895384 19.9526231496888 0 1.0
26.30267991895384 25.11886431509581 0 1.0
26.30267991895384 31.622776601683796 0 1.0
26.30267991895384 39.81071705534973 0 1.0
26.30267991895384 50.11872336272725 0 1.0
26.30267991895384 63.09573444801933 0 1.0
26.30267991895384 79.43282347242817 0 1.0
26.30267991895384 100.0 0 1.0
26.30267991895384 125.89254117941675 1 2.0
26.30267991895384 158.48931924611142 1 2.0
26.30267991895384 199.52623149688807 1 2.0
26.30267991895384 251.18864315095823 1 2.0
26.30267991895384 316.227766016838 1 2.0
26.30267991895384 398.1071705534973 1 2.0
26.30267991895384 501.18723362727246 1 2.0
26.30267991895384 630.9573444801937 1 2.0
26.30267991895384 794.3282347242822 1 2.0
26.30267991895384 1000.0 1 2.0
26.30267991895384 1258.9254117941675 4 
26.30267991895384 1584.893192461114 4 
26.30267991895384 1995.262314968881 4 
26.30267991895384 2511.886431509582 4 
26.30267991895384 3162.2776601683795 4 
26.30267991895384 3981.071705534973 4 
26.30267991895384 5011.872336272725 4 
26.30267991895384 6309.573444801937 4 
26.30267991895384 7943.282347242822 4 
26.91534803926918 1.0 0 1.0
26.91534803926918 1.2589254117941673 0 1.0
26.91534803926918 1.5848931924611136 0 1.0
26.91534803926918 1.99526231496888 0 1.0
26.91534803926918 2.51188643150958 0 1.0
26.91534803926918 3.1622776601683795 0 1.0
26.91534803926918 3.981071705534973 0 1.0
26.91534803926918 5.011872336272724 0 1.0
26.91534803926918 6.309573444801933 0 1.0
26.91534803926918 7.943282347242816 0 1.0
26.91534803926918 10.0 0 1.0
26.91534803926918 12.589254117941676 0 1.0
26.91534803926918 15.848931924611142 0 1.0
26.91534803926918 19.9526231496888 0 1.0
26.91534803926918 25.11886431509581 0 1.0
26.91534803926918 31.622776601683796 0 1.0
26.91534803926918 39.81071705534973 0 1.0
26.91534803926918 50.11872336272725 0 1.0
26.91534803926918 63.09573444801933 0 1.0
26.91534803926918 79.43282347242817 1 2.0
26.91534803926918 100.0 1 2.0
26.91534803926918 125.89254117941675 1 2.0
26.91534803926918 158.48931924611142 1 2.0
26.91534803926918 199.52623149688807 1 2.0
26.91534803926918 251.18864315095823 1 2.0
26.91534803926918 316.227766016838 1 2.0
26.91534803926918 398.1071705534973 1 2.0
26.91534803926918 501.18723362727246 1 2.0
26.91534803926918 630.9573444801937 1 2.0
26.91534803926918 794.3282347242822 1 2.0
26.91534803926918 1000.0 1 2.0
26.91534803926918 1258.9254117941675 4 
26.91534803926918 1584.893192461114 4 
26.91534803926918 1995.262314968881 4 
26.91534803926918 2511.886431509582 4 
26.91534803926918 3162.2776601683795 4 
26.91534803926918 3981.071705534973 4 
26.91534803926918 5011.872336272725 4 
26.91534803926918 6309.573444801937 4 
26.91534803926918 7943.282347242822 4 
27.54228703338169 1.0 0 1.0
27.54228703338169 1.2589254117941673 0 1.0
27.54228703338169 1.5848931924611136 0 1.0
27.54228703338169 1.99526231496888 0 1.0
27.54228703338169 2.51188643150958 0 1.0
27.54228703338169 3.1622776601683795 0 1.0
27.54228703338169 3.981071705534973 0 1.0
27.54228703338169 5.011872336272724 0 1.0
27.54228703338169 6.309573444801933 0 1.0
27.54228703338169 7.943282347242816 0 1.0
27.54228703338169 10.0 0 1.0
27.54228703338169 12.589254117941676 0 1.0
27.54228703338169 15.848931924611142 0 1.0
27.54228703338169 19.9526231496888 0 1.0
27.54228703338169 25.11886431509581 0 1.0
27.54228703338169 31.622776601683796 0 1.0
27.54228703338169 39.81071705534973 0 1.0
27.54228703338169 50.11872336272725 0 1.0
27.54228703338169 63.09573444801933 1 2.0
27.54228703338169 79.43282347242817 1 2.0
27.54228703338169 100.0 1 2.0
27.54228703338169 125.89254117941675 1 2.0
27.54228703338169 158.48931924611142 1 2.0
27.54228703338169 199.52623149688807 1 2.0
27.54228703338169 251.18864315095823 1 2.0
27.54228703338169 316.227766016838 1 2.0
27.54228703338169 398.1071705534973 1 2.0
27.54228703338169 501.18723362727246 1 2.0
27.54228703338169 630.9573444801937 2 4.0
27.54228703338169 794.3282347242822 1 2.0
27.54228703338169 1000.0 1 2.0
27.54228703338169 1258.9254117941675 4 
27.54228703338169 1584.893192461114 4 
27.54228703338169 1995.262314968881 4 
27.54228703338169 2511.886431509582 4 
27.54228703338169 3162.2776601683795 4 
27.54228703338169 3981.071705534973 4 
27.54228703338169 5011.872336272725 4 
27.54228703338169 6309.573444801937 4 
27.54228703338169 7943.282347242822 4 
28.18382931264457 1.0 0 1.0
28.18382931264457 1.2589254117941673 0 1.0
28.18382931264457 1.5848931924611136 0 1.0
28.18382931264457 1.99526231496888 0 1.0
28.18382931264457 2.51188643150958 0 1.0
28.18382931264457 3.1622776601683795 0 1.0
28.18382931264457 3.981071705534973 0 1.0
28.18382931264457 5.011872336272724 0 1.0
28.18382931264457 6.309573444801933 0 1.0
28.18382931264457 7.943282347242816 0 1.0
28.18382931264457 10.0 0 1.0
28.18382931264457 12.589254117941676 0 1.0
28.18382931264457 15.848931924611142 0 1.0
28.18382931264457 19.9526231496888 0 1.0
28.18382931264457 25.11886431509581 0 1.0
28.18382931264457 31.622776601683796 1 2.0
28.18382931264457 39.81071705534973 1 2.0
28.18382931264457 50.11872336272725 1 2.0
28.18382931264457 63.09573444801933 1 2.0
28.18382931264457 79.43282347242817 1 2.0
28.18382931264457 100.0 1 2.0
28.18382931264457 125.89254117941675 1 2.0
28.18382931264457 158.48931924611142 1 2.0
28.18382931264457 199.52623149688807 1 2.0
28.18382931264457 251.18864315095823 1 2.0
28.18382931264457 316.227766016838 1 2.0
28.18382931264457 398.1071705534973 1 2.0
28.18382931264457 501.18723362727246 1 2.0
28.18382931264457 630.9573444801937 1 2.0
28.18382931264457 794.3282347242822 1 2.0
28.18382931264457 1000.0 2 4.0
28.18382931264457 1258.9254117941675 4 
28.18382931264457 1584.893192461114 4 
28.18382931264457 1995.262314968881 4 
28.18382931264457 2511.886431509582 4 
28.18382931264457 3162.2776601683795 4 
28.18382931264457 3981.071705534973 4 
28.18382931264457 5011.872336272725 4 
28.18382931264457 6309.573444801937 4 
28.18382931264457 7943.282347242822 4 
28.840315031266087 1.0 0 1.0
28.840315031266087 1.2589254117941673 0 1.0
28.840315031266087 1.5848931924611136 0 1.0
28.840315031266087 1.99526231496888 0 1.0
28.840315031266087 2.51188643150958 0 1.0
28.840315031266087 3.1622776601683795 0 1.0
28.840315031266087 3.981071705534973 0 1.0
28.840315031266087 5.011872336272724 0 1.0
28.840315031266087 6.309573444801933 0 1.0
28.840315031266087 7.943282347242816 0 1.0
28.840315031266087 10.0 0 1.0
28.840315031266087 12.589254117941676 0 1.0
28.840315031266087 15.848931924611142 0 1.0
28.840315031266087 19.9526231496888 0 1.0
28.840315031266087 25.11886431509581 0 1.0
28.840315031266087 31.622776601683796 1 2.0
28.840315031266087 39.81071705534973 1 2.0
28.840315031266087 50.11872336272725 1 2.0
28.840315031266087 63.09573444801933 1 2.0
28.840315031266087 79.43282347242817 1 2.0
28.840315031266087 100.0 1 2.0
28.840315031266087 125.89254117941675 1 2.0
28.840315031266087 158.48931924611142 1 2.0
28.840315031266087 199.52623149688807 1 2.0
28.840315031266087 251.18864315095823 1 2.0
28.840315031266087 316.227766016838 1 2.0
28.840315031266087 398.1071705534973 1 2.0
28.840315031266087 501.18723362727246 1 2.0
28.840315031266087 630.9573444801937 1 2.0
28.840315031266087 794.3282347242822 1 2.0
28.840315031266087 1000.0 1 2.0
28.840315031266087 1258.9254117941675 4 
28.840315031266087 1584.893192461114 4 
28.840315031266087 1995.262314968881 4 
28.840315031266087 2511.886431509582 4 
28.840315031266087 3162.2776601683795 4 
28.840315031266087 3981.071705534973 4 
28.840315031266087 5011.872336272725 4 
28.840315031266087 6309.573444801937 4 
28.840315031266087 7943.282347242822 4 
29.512092266663885 1.0 0 1.0
29.512092266663885 1.2589254117941673 0 1.0
29.512092266663885 1.5848931924611136 0 1.0
29.512092266663885 1.99526231496888 0 1.0
29.512092266663885 2.51188643150958 0 1.0
29.512092266663885 3.1622776601683795 0 1.0
29.512092266663885 3.981071705534973 0 1.0
29.512092266663885 5.011872336272724 0 1.0
29.512092266663885 6.309573444801933 0 1.0
29.512092266663885 7.943282347242816 0 1.0
29.512092266663885 10.0 0 1.0
29.512092266663885 12.589254117941676 0 1.0
29.512092266663885 15.848931924611142 0 1.0
29.512092266663885 19.9526231496888 0 1.0
29.512092266663885 25.11886431509581 0 1.0
29.512092266663885 31.622776601683796 1 2.0
29.512092266663885 39.81071705534973 1 2.0
29.512092266663885 50.11872336272725 1 2.0
29.512092266663885 63.09573444801933 1 2.0
29.512092266663885 79.43282347242817 1 2.0
29.512092266663885 100.0 1 2.0
29.512092266663885 125.89254117941675 1 2.0
29.512092266663885 158.48931924611142 1 2.0
29.512092266663885 199.52623149688807 1 2.0
29.512092266663885 251.18864315095823 1 2.0
29.512092266663885 316.227766016838 1 2.0
29.512092266663885 398.1071705534973 1 2.0
29.512092266663885 501.18723362727246 1 2.0
29.512092266663885 630.9573444801937 1 2.0
29.512092266663885 794.3282347242822 1 2.0
29.512092266663885 1000.0 4 
29.512092266663885 1258.9254117941675 4 
29.512092266663885 1584.893192461114 4 
29.512092266663885 1995.262314968881 4 
29.512092266663885 2511.886431509582 4 
29.512092266663885 3162.2776601683795 4 
29.512092266663885 3981.071705534973 4 
29.512092266663885 5011.872336272725 4 
29.512092266663885 6309.573444801937 4 
29.512092266663885 7943.282347242822 4 
30.199517204020196 1.0 0 1.0
30.199517204020196 1.2589254117941673 0 1.0
30.199517204020196 1.5848931924611136 0 1.0
30.199517204020196 1.99526231496888 0 1.0
30.199517204020196 2.51188643150958 0 1.0
30.199517204020196 3.1622776601683795 0 1.0
30.199517204020196 3.981071705534973 0 1.0
30.199517204020196 5.011872336272724 0 1.0
30.199517204020196 6.309573444801933 0 1.0
30.199517204020196 7.943282347242816 0 1.0
30.199517204020196 10.0 0 1.0
30.199517204020196 12.589254117941676 0 1.0
30.199517204020196 15.848931924611142 0 1.0
30.199517204020196 19.9526231496888 0 1.0
30.199517204020196 25.11886431509581 1 2.0
30.199517204020196 31.622776601683796 1 2.0
30.199517204020196 39.81071705534973 1 2.0
30.199517204020196 50.11872336272725 1 2.0
30.199517204020196 63.09573444801933 1 2.0
30.199517204020196 79.43282347242817 1 2.0
30.199517204020196 100.0 1 2.0
30.199517204020196 125.89254117941675 1 2.0
30.199517204020196 158.48931924611142 1 2.0
30.199517204020196 199.52623149688807 1 2.0
30.199517204020196 251.18864315095823 1 2.0
30.199517204020196 316.227766016838 2 4.0
30.199517204020196 398.1071705534973 1 2.0
30.199517204020196 501.18723362727246 1 2.0
30.199517204020196 630.9573444801937 1 2.0
30.199517204020196 794.3282347242822 1 2.0
30.199517204020196 1000.0 4 
30.199517204020196 1258.9254117941675 4 
30.199517204020196 1584.893192461114 4 
30.199517204020196 1995.262314968881 4 
30.199517204020196 2511.886431509582 4 
30.199517204020196 3162.2776601683795 4 
30.199517204020196 3981.071705534973 4 
30.199517204020196 5011.872336272725 4 
30.199517204020196 6309.573444801937 4 
30.199517204020196 7943.282347242822 4 
30.902954325135937 1.0 0 1.0
30.902954325135937 1.2589254117941673 0 1.0
30.902954325135937 1.5848931924611136 0 1.0
30.902954325135937 1.99526231496888 0 1.0
30.902954325135937 2.51188643150958 0 1.0
30.902954325135937 3.1622776601683795 0 1.0
30.902954325135937 3.981071705534973 0 1.0
30.902954325135937 5.011872336272724 0 1.0
30.902954325135937 6.309573444801933 0 1.0
30.902954325135937 7.943282347242816 0 1.0
30.902954325135937 10.0 0 1.0
30.902954325135937 12.589254117941676 0 1.0
30.902954325135937 15.848931924611142 0 1.0
30.902954325135937 19.9526231496888 0 1.0
30.902954325135937 25.11886431509581 1 2.0
30.902954325135937 31.622776601683796 1 2.0
30.902954325135937 39.81071705534973 1 2.0
30.902954325135937 50.11872336272725 1 2.0
