    0.1740  1  1   29.9621   24.9855    0.0000    0.0000    0.8665    0.8219    0.5490    0.5383    5.0960    4.9033  0.8036E+03  0.9248E+03 -0.2197E-06 -0.8386E-07  0.7337E-09  0.5613E-09  0.4746E-02  0.4216E-02  0.3393E+02  0.0000E+00
    0.1800  1  1   29.9607   24.9850    0.0000    0.0000    0.8668    0.8221    0.5492    0.5384    5.0963    4.9035  0.7985E+03  0.9163E+03 -0.2196E-06 -0.8385E-07  0.7369E-09  0.5646E-09  0.4769E-02  0.4258E-02  0.3394E+02  0.0000E+00
    0.1860  1  1   29.9594   24.9845    0.0000    0.0000    0.8670    0.8224    0.5494    0.5386    5.0965    4.9037  0.7937E+03  0.9081E+03 -0.2196E-06 -0.8385E-07  0.7402E-09  0.5678E-09  0.4789E-02  0.4296E-02  0.3395E+02  0.0000E+00
    0.1920  1  1   29.9581   24.9840    0.0000    0.0000    0.8673    0.8226    0.5496    0.5388    5.0967    4.9039  0.7892E+03  0.9003E+03 -0.2206E-06 -0.8374E-07  0.7435E-09  0.5711E-09  0.4805E-02  0.4327E-02  0.3396E+02  0.0000E+00
    0.1980  1  1   29.9568   24.9835    0.0000    0.0000    0.8676    0.8228    0.5499    0.5389    5.0970    4.9041  0.7850E+03  0.8927E+03 -0.2218E-06 -0.8361E-07  0.7469E-09  0.5743E-09  0.4820E-02  0.4357E-02  0.3397E+02  0.0000E+00
    0.2040  1  1   29.9554   24.9830    0.0000    0.0000    0.8679    0.8231    0.5501    0.5391    5.0972    4.9043  0.7810E+03  0.8855E+03 -0.2220E-06 -0.8358E-07  0.7502E-09  0.5776E-09  0.4836E-02  0.4386E-02  0.3397E+02  0.0000E+00
    0.2100  1  1   29.9541   24.9825    0.0000    0.0000    0.8681    0.8233    0.5504    0.5393    5.0975    4.9046  0.7773E+03  0.8785E+03 -0.2221E-06 -0.8350E-07  0.7536E-09  0.5808E-09  0.4851E-02  0.4415E-02  0.3398E+02  0.0000E+00
    0.2160  1  1   29.9528   24.9820    0.0000    0.0000    0.8684    0.8236    0.5506    0.5395    5.0977    4.9048  0.7737E+03  0.8718E+03 -0.2222E-06 -0.8281E-07  0.7569E-09  0.5840E-09  0.4866E-02  0.4440E-02  0.3399E+02  0.0000E+00
    0.2220  1  1   29.9514   24.9815    0.0000    0.0000    0.8687    0.8238    0.5509    0.5397    5.0979    4.9050  0.7704E+03  0.8655E+03 -0.2224E-06 -0.8114E-07  0.7603E-09  0.5869E-09  0.4881E-02  0.4452E-02  0.3399E+02  0.0000E+00
    0.2280  1  1   29.9501   24.9810    0.0000    0.0000    0.8690    0.8241    0.5511    0.5400    5.0982    4.9056  0.7673E+03  0.8590E+03 -0.2224E-06 -0.8107E-07  0.7636E-09  0.5896E-09  0.4897E-02  0.4464E-02  0.3400E+02  0.0000E+00
